Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
54	Unknown	288	0.549	0.625	0.742	130.05014	491144	4175759	12470.830	39.01670	46.263	0.872	1.000	0.556		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	39.01670	130.05014 472136;130.05818 26842;131.05365 29118;132.04472 93376;132.04808 58290	null
55	Unknown	288	0.561	0.625	0.742	137.02365	938646	7458938	17783.770	52.29453	65.380	0.819	1.000	0.419		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	52.29453	137.01929 49877;137.02365 978402;138.01892 267334;138.02705 52846;138.03148 76474;139.01424 47567;139.02232 17976;139.02693 14990	54.92524 2874;55.60403 2731;56.18813 2602;70.77321 2547;71.74495 2826;72.35729 5736;93.03350 41838;112.64452 2842;122.03657 8527;136.89043 5725;137.02379 18081
56	Unknown	288	0.561	0.625	0.742	138.01892	310415	2470267	9392.820	32.82831	37.127	0.681	1.000	0.656		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	32.82831	138.01892 267334;138.02705 52846;139.01424 47567;139.02232 17976;139.02693 14990;140.01079 12470	null
57	Unknown	288	0.549	0.625	0.742	142.05022	644475	5474498	14623.950	43.66892	51.963	0.874	1.000	0.556		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	43.66892	142.05022 661360;143.04550 28971;143.05362 38226;144.04466 285760	55.82305 2369;73.55712 3081;112.88108 2300;128.48059 2048;142.05075 10542
58	Unknown	288	0.549	0.625	0.742	144.06590	1031959	8676623	16572.010	61.79240	67.887	0.866	1.000	0.556		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	61.79240	144.06590 1015155;144.07367 41382;145.06912 65735	69.67441 3497;72.06803 5353;72.07208 7972;82.36107 3320;82.42680 2778;96.03500 3067;100.07565 5977;102.05524 8184;144.04486 46649
59	Unknown	288	0.537	0.625	0.742	145.04988	615085	5630501	16451.720	37.10114	49.119	0.877	1.000	0.556		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	37.10114	145.04007 33069;145.04988 592913;146.04507 46151;146.05313 40880;147.04457 14384;147.04781 10295	null
60	Unknown	288	0.549	0.625	0.742	151.03943	5869763	50270412	17233.550	339.30600	157.247	0.883	0.997	0.556		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	339.30600	151.03943 6183568;152.03455 144797;152.04271 423966;153.02962 36913;153.04073 10414;153.04356 18825;153.04614 15395	58.10275 17365;62.62431 16918;72.09085 79254;89.02324 22939;93.03345 38658;107.04927 390883;112.38898 16852;136.01575 830709;151.03951 334017;151.06024 22180
61	Unknown	288	0.549	0.625	0.742	151.06038	287119	2394069	6392.771	44.57233	36.529	0.874	1.000	0.556		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	44.57233	151.06038 287332;152.05389 10357;152.06392 15839;153.05489 124877;153.06593 15983	58.10275 17365;62.62431 16918;72.09085 79254;89.02324 22939;93.03345 38658;107.04927 390883;112.38898 16852;136.01575 830709;151.03951 334017;151.06024 22180
62	Unknown	288	0.549	0.625	0.742	156.06596	858127	7343961	16299.240	52.20597	58.329	0.879	1.000	0.556		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	52.20597	156.06596 885657;157.06111 10702;157.06929 64194	52.95745 2667;63.04469 3057;71.13477 18471;74.02361 55258;84.04439 8076;89.27040 2768;96.04449 7084;99.92476 9954;103.51453 3294;110.06020 6562;112.03934 15293;112.07581 40787;114.05516 6476;126.05499 7918;132.98955 2884;156.02989 3076;156.06599 64294
63	Unknown	288	0.561	0.625	0.742	157.04999	504035	3892916	13216.690	37.75483	51.913	0.792	1.000	0.419		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	37.75483	157.04999 540462;158.04527 22690;158.05333 27067;159.04027 8505	null
64	Unknown	288	0.549	0.625	0.742	159.06560	945397	8177244	18813.020	49.79826	58.752	0.890	1.000	0.556		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	49.79826	159.06560 1004604;160.06085 256077;160.06882 72769;161.06020 16591;161.06419 19408	59.01254 12450;66.45894 3347;71.79631 16675;74.02369 9062;87.04404 7561;95.04890 6219;97.06479 154966;113.05965 4363;113.09621 4332;115.07542 106547;117.07420 5308;141.05455 11765;159.05350 6218;159.06563 106938;159.08504 8361;159.10123 16765
65	Unknown	288	0.549	0.625	0.742	160.06085	330266	2763152	9614.611	34.02819	40.051	0.859	1.000	0.556		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	34.02819	160.06085 256077;160.06882 72769;161.06020 16591;161.06419 19408;162.05544 65587	null
66	Unknown	288	0.561	0.625	0.742	164.03470	888958	7027148	11270.520	78.26917	60.017	0.878	0.999	0.556		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	78.26917	164.03470 987418;165.03751 66570;165.04095 24449;166.02670 45099	63.94337 11888;71.75753 13633;72.00792 2947;82.73411 2688;83.84640 2534;92.04394 4579;92.04951 73202;93.03313 6000;94.02877 3491;103.91918 3766;110.05976 3270;111.88268 3102;113.97258 2867;118.02869 6447;120.04456 72414;120.05286 6299;132.04811 5444;136.03929 43618;147.04431 10296;149.02353 7600;152.01678 2536;161.51234 2702;164.02211 6808;164.03445 173657;164.07114 9225;164.08345 4875
67	Unknown	288	0.561	0.625	0.742	165.05511	496015	3907249	8787.751	56.18636	46.566	0.810	1.000	0.419		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	56.18636	165.05511 525837;166.05034 118032;166.05818 37215;167.04591 39068;167.05551 703285	null
68	Unknown	288	0.549	0.625	0.742	167.05551	740759	6315244	13962.880	52.66330	54.330	0.877	0.997	0.556		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	52.66330	167.04591 39068;167.05551 703285;168.05873 48640;169.05002 146204;169.06119 47401	53.33005 2042;55.85480 2079;58.08437 1976;68.99467 3400;69.35380 2042;70.81171 2007;71.87180 9089;71.87549 3533;83.01285 3944;85.70303 2191;86.68526 2256;90.29474 2222;91.35698 2614;108.02070 33112;109.02850 3728;123.03156 8788;123.04420 39622;123.05426 4030;123.08070 9264;143.51474 2186;152.01083 101690;157.82758 2199;167.02148 15108;167.03423 45157;167.04628 4512;167.07039 12949;167.10703 6499
69	Unknown	288	0.524	0.625	0.742	171.10207	379165	3679255	4530.725	83.33786	41.775	0.597	0.986	0.479		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	83.33786	171.10207 407603;172.09735 584853;173.10074 42926	null
70	Unknown	288	0.561	0.625	0.749	171.13841	153368	1126979	2112.718	72.59270	32.328	0.926	1.000	0.452		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	72.59270	171.13841 165659;172.14189 26265	null
71	Unknown	288	0.561	0.625	0.742	172.09735	576871	4558092	15017.580	38.08717	47.443	0.813	1.000	0.419		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	38.08717	172.09735 584853;173.10074 42926	54.62795 2271;57.05782 2230;73.55263 2504;73.55721 3153;77.43015 2601;80.70314 1818;85.12106 2134;132.23402 2294
72	Unknown	288	0.561	0.625	0.742	173.08141	1079870	8455670	16640.070	64.36973	70.022	0.806	1.000	0.556		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	64.36973	173.08141 1127001;174.07674 19913;174.08467 95196;175.07939 16339	57.03330 6751;59.01267 8436;72.03232 15810;83.04926 8288;85.02831 16579;87.04413 14891;88.21455 3628;95.38409 3852;100.92513 7517;102.53611 4095;111.04337 4143;111.08057 177636;112.16234 4303;115.91965 7578;118.51493 3624;118.96548 8885;129.09145 21055;133.33377 3681;173.08136 146987;173.11720 20959;176.99428 3671
73	Unknown	288	0.549	0.625	0.742	177.03996	281534	2461348	8674.899	31.94995	32.206	0.894	1.000	0.690		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	31.94995	177.03996 299714;179.03464 55753;179.04575 712264	null
74	Unknown	288	0.549	0.625	0.742	179.04581	3539590	30005222	10909.410	321.61170	70.903	0.717	1.000	0.906		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	321.61170	179.04575 712264;179.05363 2836802;180.04277 14768;180.04860 42122;180.05452 108688;181.05006 943021	50.18157 9197;50.41426 8319;52.69128 8715;70.72691 60171;70.73116 16832;93.21339 12909;122.89365 12074;134.06018 31374;135.05522 48548;135.06357 283746;135.08057 33729;158.98645 33632;178.99353 35288;179.05463 303772;179.07063 49296
75	Unknown	288	0.549	0.625	0.742	179.05363	3539590	30005222	45164.690	77.68444	124.559	0.873	1.000	0.556		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	77.68444	179.04575 712264;179.05363 2836802;180.04860 42122;180.05452 108688;180.05743 56230;181.05006 943021;181.06107 25673	50.18157 9197;50.41426 8319;52.69128 8715;70.72691 60171;70.73116 16832;93.21339 12909;122.89365 12074;134.06018 31374;135.05522 48548;135.06357 283746;135.08057 33729;158.98645 33632;178.99353 35288;179.05463 303772;179.07063 49296
76	Unknown	288	0.561	0.625	0.742	181.05006	914956	7237935	9018.825	101.02380	62.371	0.813	0.997	0.419		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	101.02380	181.05006 943021;182.04532 96947;182.05330 76894;183.04062 12573;183.04871 16690	59.01258 7696;71.27148 15028;77.57711 2708;79.91542 2747;83.22952 2535;90.47458 2581;92.91858 3208;95.38631 3390;104.95701 2750;108.12886 3032;108.89859 3484;111.13816 2780;119.04967 4471;121.02835 33245;121.42301 4235;122.03625 20356;123.04425 5472;136.89348 4034;137.05022 4673;137.05984 54921;137.09645 24644;161.50783 3268;166.02670 8002;172.66898 2736;181.04942 21814;181.08652 23600;181.12234 7841
77	Unknown	288	0.549	0.625	0.742	183.10211	440654	3742684	4793.255	91.48354	42.673	0.596	0.999	0.372		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	91.48354	183.10211 453614;184.09731 181636;184.10493 42374;185.10104 9535	57.03338 5697;59.01270 6141;73.55634 3056;81.03365 2430;83.01274 11588;99.00800 10944;113.65169 2202;121.10145 2631;121.98609 2328;138.88980 3016;139.03923 7939;139.07538 5898;139.11237 14249;165.09187 2693;168.00722 2358;182.91612 4476;183.06667 6449;183.10191 63861;183.13866 8913
78	Unknown	288	0.549	0.625	0.742	184.09731	202398	1652785	6221.684	32.29854	31.862	0.904	0.993	0.600		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	32.29854	184.09731 181636;184.10493 42374;185.10104 9535	null
79	Unknown	288	0.537	0.625	0.742	185.08142	586119	5366828	12620.990	46.04954	48.397	0.923	1.000	0.690		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	46.04954	185.08142 581673;186.07660 22735;186.08459 62065	73.21488 4123;73.21854 5725;95.28268 2562
80	Unknown	288	0.561	0.625	0.742	188.10054	205230	1573513	6898.534	29.44950	33.416	0.788	1.000	0.556		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	29.44950	188.09222 86076;188.10054 103481	null
81	Unknown	288	0.537	0.625	0.742	193.05020	460196	4083733	9340.994	49.09378	63.073	0.670	0.997	0.918		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	49.09378	193.05019 490710;194.04552 296843;194.05257 40227;194.05745 8904;195.05098 81317	64.42836 2206;65.18973 2249;68.76128 2294;73.55940 2273;88.43022 2042;90.93240 5865;101.41194 2455;123.04327 2603;123.22723 2273;129.01840 2982;134.03654 34385;137.02348 8393;147.03006 2396;149.06029 20306;149.07085 4055;149.09688 4345;164.12791 2652;178.02646 76113;181.17336 2490;192.37158 2255;193.04993 31966;193.06613 3716
82	Unknown	288	0.549	0.625	0.742	198.11314	356883	2951716	8699.342	40.66538	40.016	0.851	1.000	0.600		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.66538	198.11314 371177;198.12076 14931;199.11606 31474	null
83	Unknown	288	0.561	0.625	0.742	199.09717	1315565	10291361	15498.500	84.26764	76.955	0.806	1.000	0.556		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	84.26764	199.09717 1383764;200.09247 17683;200.10046 136436	55.90554 4359;57.03335 4426;59.01260 11094;71.91270 10452;73.02831 5100;74.02374 9663;76.17017 4688;87.04391 4913;111.04391 9274;128.86792 4512;137.09618 53323;155.10701 102690;181.08649 23344;199.09703 172569;199.13345 38786;199.16991 22817;199.80440 7059
84	Unknown	288	0.549	0.625	0.742	201.11282	3532459	30247402	44525.910	78.63648	118.132	0.881	1.000	0.556		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	78.63648	201.11282 3562068;202.10855 89884;202.11615 422106;203.11079 15776;203.11681 9166;203.11993 8854	53.59734 13185;57.03331 47565;59.01257 15720;68.03220 12227;71.04908 11445;71.93327 32129;73.02818 14671;83.04939 12315;85.02785 18483;87.04398 202178;88.98684 20954;101.05943 15490;110.96921 81518;112.97556 10461;113.05985 122430;121.10138 37468;137.09587 17593;139.11215 93566;155.10701 66069;157.12285 29779;183.10164 21044;201.11302 296419;204.03746 13152
85	Unknown	288	0.561	0.625	0.742	227.12860	484061	3800004	7977.253	60.32050	44.129	0.876	1.000	0.556		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	60.32050	227.12860 508989;228.13161 53024;229.13547 8939	59.01257 6105;71.04902 3223;73.02841 2663;73.12496 4568;83.04934 4348;87.04391 3079;99.92473 3646;165.12794 20258;166.75623 2680;183.13852 33838;197.35480 2868;209.11783 10760;210.44807 2331;227.12878 113573;227.16696 13645;227.20157 155171
86	Unknown	288	0.549	0.625	0.742	251.14015	417673	3409314	3214.997	129.73180	47.253	0.857	0.998	0.600		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	129.73180	251.13016 45901;251.14015 424387;252.14349 57708;253.14447 90271	null
87	Unknown	288	0.561	0.625	0.742	255.23302	2696497	20974207	5924.142	454.70430	107.591	0.803	0.999	0.452		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	454.70430	255.23302 2912860;256.23639 486073;257.23996 46998	null
88	Unknown	288	0.549	0.625	0.742	264.88593	320956	2693356	14535.830	21.53032	38.652	0.795	1.000	0.419		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	21.53032	264.88593 360493;265.88354 65457;266.88171 204506	null
89	Unknown	294	0.537	0.636	0.742	88.03947	320959	2947921	3868.478	82.78014	39.658	0.862	0.998	0.779		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	82.78014	88.03947 352412;89.04280 6141;89.04919 7911	null
90	Unknown	294	0.549	0.636	0.742	147.02919	180289	1518885	8522.710	20.97158	31.409	0.879	1.000	0.779		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.97158	147.01953 34784;147.02919 175104;148.02469 21310;149.02370 104805;149.03491 29486	null
91	Unknown	294	0.408	0.636	0.742	160.03975	405125	5994020	5260.244	76.81765	48.585	0.568	1.000	0.292		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	76.81765	160.03975 440184;161.03503 19667;161.04504 257713;162.04811 19063	null
92	Unknown	294	0.561	0.636	0.742	169.08644	239070	1838141	4370.351	54.49131	42.336	0.771	0.997	0.918		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	54.49131	169.08633 248276;170.08170 349842;170.08972 23255;171.08475 31487	null
93	Unknown	294	0.561	0.636	0.742	171.06573	878128	6899670	17375.030	50.12578	66.685	0.919	1.000	0.779		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	50.12578	171.06573 890174;172.06117 28998;172.06917 64995	null
94	Unknown	294	0.549	0.636	0.742	178.05040	29602709	251266362	344372.900	85.14360	383.634	0.850	1.000	0.779		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	85.14360	178.05040 29563424;179.04573 721805;179.05363 2763806;180.04242 12421;180.04922 45227;180.05450 115237;180.05740 53549	52.19096 3231;71.34329 7318;71.34756 13086;71.59569 3052;93.46701 3118;115.83595 3211;160.68004 4676;167.45430 3875;172.26926 3246;180.65501 3446
95	Unknown	294	0.561	0.636	0.742	187.09706	1357375	10638651	21992.420	61.18447	81.991	0.905	1.000	0.622		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	61.18447	187.09706 1349158;188.09212 75222;188.10036 102633	59.01263 8479;70.00718 4559;72.46236 14888;97.06491 6198;110.69289 5693;113.18520 4318;123.08057 5115;125.09629 240315;126.23199 4559;137.38982 4200;143.07062 6886;143.10649 6856;169.08644 12635;169.71613 4886;187.09706 200927;187.13348 37313
96	Unknown	294	0.524	0.636	0.742	195.06583	517831	5067676	5783.726	89.17272	51.021	0.793	1.000	0.779		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	89.17272	195.06583 529384;196.06120 15283;196.06885 54712;197.05637 53939;197.06648 66648	null
97	Unknown	294	0.549	0.636	0.742	197.08153	946139	7950303	15945.650	58.85902	69.891	0.838	1.000	0.779		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	58.85902	197.08153 984150;198.07668 8620;198.08479 97487	59.01263 11817;61.60425 3104;72.63553 7269;95.49474 2975;99.04422 2830;111.04398 7227;112.00820 3408;116.92767 3735;123.57822 3709;124.94412 3414;135.08076 26523;138.03091 3882;140.43964 3393;150.24881 3503;151.06047 3972;152.89383 8037;153.09138 97308;161.33942 3288;179.07059 7070;182.02083 16792;196.98404 7521;197.04510 5584;197.08154 81205;197.11795 17048;197.15396 5480;197.80734 9216
98	Unknown	294	0.561	0.636	0.742	239.05959	874812	6811879	12100.930	72.20027	89.730	0.720	0.999	0.740		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	72.20027	239.05959 1004074;240.05830 123229;241.05644 86812;241.06287 11935	53.89595 2635;58.02986 2646;63.04411 3003;72.85438 2906;73.55702 5133;73.56470 3109;91.02103 15125;93.05709 2761;95.06042 2907;99.92438 3210;108.10548 3210;153.96147 2902;195.13837 5248;197.41769 3211;223.02824 415699;227.66978 2895;239.05875 8304;239.09192 6714;239.13000 5461;239.16479 10827;239.20151 45446;241.03857 5929
99	Unknown	294	0.561	0.636	0.742	243.12367	221551	1671449	7037.821	31.25572	36.254	0.817	0.992	0.678		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	31.25572	243.12367 211422;244.12721 25140	null
100	Unknown	294	0.549	0.636	0.742	256.23633	439387	3698866	3409.228	128.75860	48.304	0.785	0.995	0.678		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	128.75860	256.23633 452873;257.23947 38266	null
101	Unknown	300	0.561	0.649	0.742	93.03366	401106	3059967	6293.915	63.46624	54.329	0.763	1.000	0.982		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	63.46624	93.03366 424118;94.02892 241155;94.03693 21525;95.02421 123990;95.03229 10822	55.65199 1694;65.03831 2200;72.31718 8321;92.92805 5618;93.03346 52986
102	Unknown	300	0.524	0.649	0.742	97.02857	130111	1293568	4230.764	30.54760	25.023	0.883	1.000	0.820		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	30.54760	97.02857 129249;98.02386 246862;98.03190 6830;98.03502 6897;99.01911 121473	null
103	Unknown	300	0.549	0.649	0.742	99.04428	487479	4236493	13609.610	35.40473	51.140	0.763	0.995	0.906		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	35.40473	99.04428 516626;100.03957 29789;100.04754 24114;101.03477 7722	null
104	Unknown	300	0.561	0.649	0.742	107.04942	1277117	9916717	8091.028	157.48680	93.717	0.714	0.996	0.817		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	157.48680	107.04942 1287242;108.04470 131617;108.05271 71949;109.03987 50622;109.04772 7174	51.24045 3504;72.16150 3805;72.22756 13210;91.47806 4435;95.92900 3494;105.46055 3473;106.04111 6537;107.04930 147619;107.37321 3954
105	Unknown	300	0.586	0.649	0.742	108.02087	451810	2874171	3760.929	119.89440	54.078	0.477	0.993	0.142		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	119.89440	108.02087 488568;109.01591 8236;109.02395 12372;109.02864 96234;110.02386 60860	52.27341 2202;63.67029 1999;81.74613 2270;94.76045 2163;107.03680 3563;108.02069 49081;108.04451 28987;108.05260 14409
106	Unknown	300	0.537	0.649	0.742	111.04437	144543	1319011	4466.015	32.20606	31.607	0.704	1.000	0.685		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	32.20606	111.04437 147045;112.03950 59257;112.05081 642273;113.03483 359748;113.04775 9021;113.05424 25110	null
107	Unknown	300	0.408	0.649	0.742	113.02361	277258	4278222	9151.516	29.81839	40.624	0.537	0.998	0.157		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	29.81839	113.02361 269501;114.01884 617208;114.02684 16942;114.03146 8025;115.01418 49197;115.02206 19644	54.33992 2289;55.12463 2157;56.66992 2557;59.47557 2343;63.05991 2112;68.99458 30799;69.03349 2536;70.24146 2302;72.03299 10089;95.13478 2684;95.53029 2554;112.15309 2599;113.03469 27935;113.65020 2549
108	Unknown	300	0.549	0.649	0.742	114.01884	646678	5629449	6385.310	100.74450	61.499	0.743	0.997	0.906		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	100.74450	114.01884 617208;114.02684 16942;115.01418 49197;115.02206 19644;116.01671 7702	61.65392 2081;68.01284 2678;72.00788 18931;72.21643 7874;94.33455 2506;104.33878 2360;112.13247 2266;113.92548 5600;114.01865 31858;114.03775 2115
109	Unknown	300	0.007	0.649	0.742	115.03923	820270	23281667	8012.806	101.74320	66.700	0.541	0.998	0.149		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	101.74320	115.03923 825499;116.03452 215860;116.04255 35265;117.02972 8198;117.03384 21464;117.03800 9871	55.76997 2746;56.57722 3369;59.01266 6697;71.04895 9561;72.50507 7033;74.01214 2648;97.93069 4072;114.93301 12797;115.03899 7986
110	Unknown	300	0.537	0.649	0.742	116.07091	254162	2348771	3743.144	67.74387	39.331	0.692	0.998	0.778		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	67.74387	116.07091 272004;117.07409 12738	null
111	Unknown	300	0.549	0.649	0.742	121.02869	4554235	39346539	45823.090	98.19979	162.394	0.517	0.998	0.173		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	98.19979	121.02869 4661620;122.02393 105122;122.03207 327795;122.03652 200454;123.01916 32130;123.03203 14142;123.03559 7337	55.01303 2242;73.55994 4057;91.01791 3626;93.03366 6853;108.02065 7934;121.02856 275867
112	Unknown	300	0.524	0.649	0.742	122.03207	599360	5857606	10404.570	57.09927	63.289	0.679	1.000	0.778		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	57.09927	122.02393 105122;122.03207 327795;122.03652 200454;123.03203 14142;123.03559 7337;123.03973 9497;124.02699 7544;124.03954 79960	null
