Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
67	Unknown	254	0.226	0.627	0.708	98.02387	192331	3827263	3864.541	49.76802	40.353	0.553	1.000	0.200		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	49.76802	98.02387 195017;98.03201 5803;99.01913 112184;99.02705 9743;100.01583 7801	null
68	Unknown	254	0.551	0.627	0.708	99.04427	271630	1878725	9305.001	29.19182	49.271	0.776	1.000	0.963		[M-2H]2-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	29.19182	99.04427 247762;100.03963 22545;100.04767 8675	null
69	Unknown	254	0.564	0.627	0.708	101.02355	609976	3795357	5989.167	101.84650	77.855	0.510	0.994	0.193		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	101.84650	101.02355 599886;102.01879 178207;102.02692 22768;102.03142 4082;103.01390 39566;103.02222 4142;103.02922 11516	58.07838 2485;71.17556 14685;78.67447 2845;82.48360 2440;94.91759 2744
70	Unknown	254	0.537	0.627	0.708	102.01879	184218	1398239	7606.892	24.21727	41.626	0.544	1.000	0.357		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	24.21727	102.01879 178207;102.02692 22768;103.01390 39566;103.02222 4142	null
71	Unknown	254	0.564	0.627	0.708	108.02081	329413	2057727	2839.197	116.02320	52.234	0.486	0.992	0.200		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	116.02320	108.02081 322019;109.01599 9788;109.02401 8853;109.02851 64764;110.02383 26611	61.21147 2212;62.97134 2253;71.89368 4861;71.89744 4969;71.92454 2182;87.60070 2351;108.02074 34276;108.04451 15875;108.05250 5984;108.97712 2731
72	Unknown	254	0.418	0.627	0.708	109.02851	80993	1112181	3835.493	21.11679	26.975	0.542	1.000	0.193		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	21.11679	109.02401 8853;109.02851 64764;110.02383 26611;110.03506 8100;111.01912 621460	null
73	Unknown	254	0.551	0.627	0.708	111.01912	607399	4177514	10481.690	57.94860	78.942	0.768	1.000	0.853		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	57.94860	111.01912 621460;112.01126 11748;112.01575 13786;112.02237 15453;113.02357 115912	73.52425 2358;73.52942 2747;79.37543 2558;97.58984 2241;101.39411 2714;111.00774 5351;111.01913 15081;111.04438 2663
74	Unknown	254	0.537	0.627	0.708	111.04428	80342	596393	2726.941	29.46232	27.860	0.488	0.996	0.200		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	29.46232	111.04428 84529;112.03960 37800;112.05076 521097;113.03482 206109;113.05407 13420	51.54095 1977;55.79272 2646;67.01786 2880;96.93405 1913;111.00755 2937;111.01910 11320
75	Unknown	254	0.551	0.627	0.708	112.05076	492706	3333088	3846.635	128.08750	67.436	0.738	0.994	0.853		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	128.08750	112.05076 521097;113.05407 13420;113.05991 205020;114.05515 32895	71.55222 7635;112.05064 55540
76	Unknown	254	0.537	0.627	0.708	113.02357	130659	1021974	5520.234	23.66904	31.841	0.508	0.989	0.231		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	23.66904	113.02357 115912;114.01879 377986;114.02672 8730;115.01398 41062;115.02201 12840	null
77	Unknown	254	0.418	0.627	0.708	114.01879	374950	5208222	4096.919	91.51989	54.630	0.589	1.000	0.357		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	91.51989	114.01879 377986;114.02672 8730;115.01398 41062;115.02201 12840;116.01042 4500	56.04320 2134;66.55113 2088;69.25793 1931;72.00786 8838;72.05702 9376;110.53110 2170;110.80215 2195;114.01859 14165
78	Unknown	254	0.537	0.627	0.708	115.03919	382447	2867474	5260.662	72.69938	61.093	0.504	0.998	0.200		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	72.69938	115.03919 381713;116.03445 125352;116.04243 18335;117.03374 13029;117.03773 4581	51.15887 2172;53.12020 1961;71.04901 6483;71.82626 10597;86.48470 2001;94.19908 2133;96.98641 2029;97.92970 2178;99.92414 2491;103.37296 1984;107.77747 2057;109.17902 1947;109.28544 2198;111.16087 2140;114.93322 7866
79	Unknown	254	0.418	0.627	0.708	121.02866	3251583	44638661	51963.000	62.57496	161.880	0.482	0.992	0.200		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	62.57496	121.02866 3241351;122.02382 38425;122.03197 225787;122.03649 105165;123.01907 20360;123.03167 6891;123.03321 6765;123.03519 6909	51.29445 9712;57.61979 11607;64.78347 9554;71.70167 51677;93.03332 13317;105.68364 12049;121.02853 577346;121.12318 10440
80	Unknown	254	0.551	0.627	0.708	123.04432	104790	716878	2856.365	36.68663	30.634	0.549	0.992	0.331		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	36.68663	123.03519 6909;123.04001 6209;123.04432 104929;124.03957 53788;124.04778 4734;125.03481 91002	null
81	Unknown	254	0.588	0.627	0.708	124.01580	76335	380246	4990.176	15.29708	28.637	0.552	0.997	0.309		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.29708	124.00666 4353;124.01117 7796;124.01580 63661;125.01104 31386;125.01934 4185;125.02360 107182;126.01881 53251	null
82	Unknown	254	0.551	0.627	0.708	126.03000	228245	1575872	22928.740	9.95452	54.910	0.598	0.996	0.386		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	9.95452	126.03000 210468;126.03808 5148;127.02695 7348;127.03339 15192;127.03925 95940;128.03450 2187658	null
83	Unknown	254	0.564	0.627	0.708	127.03925	100396	614006	4201.215	23.89697	29.807	0.570	0.996	0.209		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	23.89697	127.03339 15192;127.03925 95940;128.03450 2187658;129.02969 375527;129.03778 111588	null
84	Unknown	254	0.202	0.627	0.708	129.05486	284754	5664837	5077.168	56.08528	48.511	0.502	1.000	0.200		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	56.08528	129.05486 276183;130.05011 282581;130.05836 17199;131.05359 14643	57.22900 2419;67.85624 2223;72.00801 4068;73.52684 3360;73.53082 3676;84.56385 2483;85.02847 11468;101.02351 5597;111.01894 2917;129.01924 3226;129.02888 2870
85	Unknown	254	0.431	0.627	0.708	135.04436	352062	4699315	6123.043	57.49795	55.685	0.543	0.996	0.357		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	57.49795	135.04436 334429;136.03958 184263;136.04765 24209;136.05225 50212;137.03484 40808;137.04279 18764	55.86357 2308;63.06400 2367;64.68184 2487;72.36909 2018;72.57451 5616;73.66484 2253;76.06435 2228;88.07317 2180;88.51698 1910;93.03359 4937;93.48859 1953;95.57887 2143;98.93447 2998;100.93972 2212;107.04875 2503;108.02108 3918;134.89409 4158;135.04439 32199
86	Unknown	254	0.431	0.627	0.708	136.01579	491707	6127036	4044.459	121.57540	66.684	0.555	0.998	0.209		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	121.57540	136.01579 491968;137.01927 35238;137.02365 527417;138.01889 159240	58.68297 2024;71.17447 15223;77.85569 2112;92.04942 2860;93.03374 3067;108.02077 8411;114.32322 2244;118.02921 2590;136.01578 10549;136.03896 5044;136.04832 3613
87	Unknown	254	0.537	0.627	0.708	138.01889	190229	1482828	5052.463	37.65068	34.431	0.527	0.990	0.309		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	37.65068	138.01889 159240;138.02701 39683;139.01418 17162;139.02226 11838;139.02686 7828;140.01082 6300	null
88	Unknown	254	0.431	0.627	0.708	139.03923	66802	848746	3474.533	19.22607	26.829	0.515	0.994	0.231		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	19.22607	139.03923 64206;140.03445 25595;140.04265 6229;140.04590 20060;141.02977 29930;141.03802 4669	null
89	Unknown	254	0.431	0.627	0.708	143.07053	222238	2887131	4885.102	45.49293	44.620	0.589	0.995	0.386		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	45.49293	143.07053 232373;144.06589 596600;144.07393 17802;145.06897 28098	null
90	Unknown	254	0.551	0.627	0.708	146.02391	165273	1161971	3968.062	41.65075	37.578	0.480	0.996	0.193		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	41.65075	146.02391 171128;147.01933 12132;147.02917 138029;148.01575 7294	null
91	Unknown	254	0.396	0.627	0.708	148.03975	2605408	36930735	4018.751	648.31290	146.424	0.495	1.000	0.200		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	648.31290	148.03975 2674149;149.03490 31788;149.04294 194395;149.04758 12665;150.03134 32002	52.31292 7232;55.85353 8189;69.80595 7298;71.89959 25059;91.74551 6424;95.57363 6576;100.07710 8186;102.03392 76938;139.68785 7039;148.03983 33904
92	Unknown	254	0.551	0.627	0.708	151.00626	124583	851023	7199.122	17.30526	32.359	0.561	0.990	0.167		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17.30526	151.00301 10872;151.00626 133659;152.01093 23911	null
93	Unknown	254	0.551	0.627	0.708	151.03943	3596987	25056480	12969.630	277.33930	170.221	0.541	0.997	0.357		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	277.33930	151.03943 3517978;152.03447 74602;152.04266 258652;153.02972 33032;153.03822 6092;153.04349 17864	53.56732 11972;59.01262 15880;71.01258 20264;71.76712 11944;72.20285 13200;72.20635 33930;86.51208 12528;89.02360 22584;93.03373 24822;101.02348 20443;105.83283 15749;107.04925 237588;123.04440 22008;136.01567 527797;151.03949 206386;151.06061 19353
94	Unknown	254	0.524	0.627	0.708	151.06038	247163	2084482	5771.859	42.82204	47.926	0.601	0.999	0.357		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	42.82204	151.06038 275271;152.06400 11457;153.05490 58803;153.06599 7569	53.56732 11972;59.01262 15880;71.01258 20264;71.76712 11944;72.20285 13200;72.20635 33930;86.51208 12528;89.02360 22584;93.03373 24822;101.02348 20443;105.83283 15749;107.04925 237588;123.04440 22008;136.01567 527797;151.03949 206386;151.06061 19353
95	Unknown	254	0.588	0.627	0.708	164.03470	335772	1654200	7637.484	43.96363	51.901	0.479	0.989	0.209		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	43.96363	164.03470 320023;165.02943 9644;165.03790 16234;165.04123 21808;166.02664 25183	58.06633 1991;61.98729 11662;63.13710 2313;73.52554 2251;73.53030 2676;87.58774 2560;87.92421 8509;89.92468 3453;92.04953 30645;95.16994 2125;103.91925 13634;104.92677 2760;110.06025 3109;118.02885 8580;120.04459 38672;120.05258 3610;127.86939 7441;136.03947 48998;147.04445 9805;149.02388 8432;153.92558 2267;162.83833 6514;164.03456 68424;164.04544 2739;164.07097 6203;164.08333 5260
96	Unknown	254	0.564	0.627	0.708	167.03436	276879	1730205	4551.398	60.83393	49.787	0.552	0.997	0.219		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	60.83393	167.03436 266530;168.02966 190880;168.03757 19727;168.04106 19328;169.02513 9226;169.03305 14563	68.98788 2089;69.65733 2176;71.11789 13081;75.60439 2656;83.01279 3321;95.79203 2254;104.87253 2192;108.02098 14803;111.15726 2298;118.10149 2062;123.04412 17416;123.08035 3254;141.46184 2788;145.72530 1962;150.27754 2349;152.01083 53533;161.53389 2116;167.02055 6855;167.03438 22008;167.04573 4290;167.07104 4822
97	Unknown	254	0.537	0.627	0.708	171.10199	152914	1176015	3448.682	44.33973	36.437	0.495	0.999	0.188		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	44.33973	171.10199 136325;172.09735 273735;172.10559 15469;173.10060 18117	null
98	Unknown	254	0.497	0.627	0.708	187.90450	263224	2463733	1835.536	143.40460	61.449	0.679	1.000	0.800		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	143.40460	187.90450 282992;188.91235 336075	null
99	Unknown	254	0.484	0.627	0.708	231.89464	609101	5990381	2379.153	256.01590	87.788	0.655	1.000	0.853		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	256.01590	231.89464 647996;232.89781 15221;232.90271 130112	63.73188 2358;67.75661 2307;70.27719 2487;73.14148 3986;87.92426 90426;95.48376 2791;99.92465 5314;103.91891 5348;105.93500 12437;115.91972 5005;116.92772 2995;121.65432 2626;123.94556 18375;143.91475 3992;159.91986 6461;159.93312 5872;175.94016 4993;177.91991 2598;187.90372 4567;187.94110 7224
100	Unknown	260	0.510	0.640	0.708	87.92432	715173	6157357	3117.580	229.40020	98.222	0.631	1.000	0.635		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	229.40020	87.92432 716877;88.92468 13837;88.93227 3796;89.92472 48305;89.92837 6495	71.60434 18421;87.92421 114667;88.03934 26215;92.69273 4944
101	Unknown	260	0.564	0.640	0.708	103.91939	1239535	7395460	10275.480	120.63040	140.309	0.725	0.999	0.928		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	120.63040	103.91939 1298714;104.91985 15653;104.92722 212489;105.91731 3859;105.91976 4142;105.92381 4658	63.80320 2931;71.40982 6492;71.41387 8727;103.91927 165104
102	Unknown	260	0.564	0.640	0.708	104.92722	225758	1351054	3454.439	65.35313	61.765	0.755	1.000	0.798		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	65.35313	104.91985 15653;104.92722 212489;105.91731 3859;105.91976 4142;105.92381 4658;105.93503 72630;106.92769 7190	null
103	Unknown	260	0.497	0.640	0.708	123.90121	114985	1046669	7121.169	16.14697	40.250	0.622	1.000	0.635		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	16.14697	123.90121 113959;124.89365 18256;124.90900 7180;125.89814 41557	null
104	Unknown	260	0.575	0.640	0.708	160.91721	132765	721924	2924.686	45.36273	48.295	0.835	1.000	0.798		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	45.36273	160.91721 125701;161.91310 7432;161.91841 3741;161.92487 31531;162.91768 17821	null
105	Unknown	260	0.564	0.640	0.708	188.91229	322421	1908068	4046.946	79.67030	73.545	0.772	1.000	0.928		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	79.67030	188.91229 317183;189.90831 7155;189.91263 5782;189.91612 6675;190.91275 39074	null
106	Unknown	260	0.510	0.640	0.708	232.90260	162925	1415809	7862.982	20.72050	47.495	0.646	1.000	0.746		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.72050	232.89737 10409;232.90260 159341;233.89899 6182;233.91040 10840;234.90292 120907	null
107	Unknown	266	0.575	0.652	0.708	278.85342	56617	272552	1708.335	33.14148	42.110	0.741	1.000	0.891		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	33.14148	278.85342 80147;279.86142 20877	null
108	Unknown	266	0.564	0.652	0.708	307.85623	121556	594334	4338.115	28.02035	63.815	0.742	1.000	0.824		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	28.02035	307.85623 187843;308.86487 30373;309.85645 47213	53.48446 2380;72.18503 7989;87.92419 4651;95.42422 2449;103.91938 12455;116.86242 2283;133.17734 2424;161.86984 10211;173.87035 4569;175.84950 4468;189.86507 4365;193.86017 10194;195.87584 7998;217.85985 19808;235.87056 3906;252.31906 3460;252.34491 3421;263.86597 5688
109	Unknown	303	0.701	0.783	0.869	125.87244	188544	812797	8543.827	22.06789	75.977	0.793	1.000	0.878		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	22.06789	125.87243 203126;126.88028 2222834;127.86946 127341;127.88088 46542	null
110	Unknown	303	0.701	0.783	0.919	141.86736	129606	404381	3485.092	37.18880	82.077	0.716	1.000	0.441		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	37.18880	141.86736 295508;142.87535 59483;143.86444 158712	null
111	Unknown	303	0.694	0.783	0.956	143.86444	70889	229398	3537.438	20.03952	58.829	0.686	1.000	0.441		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.03952	143.86444 158712;144.87236 27270;145.86162 27366	null
112	Unknown	303	0.627	0.783	0.956	155.89639	72084	213166	3861.044	18.66958	64.929	0.944	0.994	0.890		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	18.66958	155.89648 168480	null
113	Unknown	303	0.708	0.783	0.869	160.84154	1269912	3848984	61847.340	20.53301	246.356	0.680	0.999	0.636		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.53301	160.84154 2874916;161.84187 65034;161.84921 35457;162.83856 2734679	null
114	Unknown	303	0.708	0.783	0.882	162.83856	1192479	3651249	69162.830	17.24162	237.798	0.678	1.000	0.636		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17.24162	162.83856 2734679;163.83888 68980;163.84634 36110;164.83560 848074	null
115	Unknown	303	0.627	0.783	0.931	187.86067	486462	1433150	14043.150	34.64054	171.080	0.641	1.000	0.636		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	34.64054	187.86067 1332225;188.85274 10766;188.86102 21372;189.85774 832723;189.86514 29246;189.87015 146007	null
116	Unknown	303	0.701	0.783	0.956	189.85089	323011	977603	3248.982	99.41904	52.082	0.800	1.000	0.634		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	99.41904	189.85774 832723;190.84244 35016;190.85818 16791;191.84494 9492;191.85472 128864	null
117	Unknown	303	0.701	0.783	0.931	189.85774	343972	1071980	12277.920	28.01548	137.681	0.620	1.000	0.636		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	28.01548	189.85774 832723;189.86514 29246;190.85818 16791;191.85472 128864;191.86758 20633	null
